Employee ID,Employee Name,Gender,Age,Department,Job Role,Hire Date,Employment Status,Resignation Date,Education Level,Region,Monthly Salary,Bonus,Performance Score,Overtime Hours,Attendance Rate (%),Years at Company,Job Satisfaction
EMP003099,Employee_3099,Male,46,HR,Recruiter,2018-03-08,Active,,Master,Jakarta,33060110,6064759,4.98,17,88.71,7.8,2
EMP003100,Employee_3100,Female,24,HR,HR Manager,2018-07-09,Active,,Bachelor,Jakarta,20739342,465430,3.16,25,97.71,7.5,1
EMP003101,Employee_3101,Male,39,Sales,Sales Manager,2020-11-15,Active,,High School,Surabaya,22556079,1425778,3.65,58,77.81,5.1,5
EMP003102,Employee_3102,Female,24,IT,System Admin,2021-03-04,Active,,Bachelor,Bandung,25483216,1351303,3.35,13,91.09,4.8,3
EMP003103,Employee_3103,Female,24,Customer Service,Customer Support,2022-11-29,Resigned,2028-04-15,Master,Surabaya,21855114,2265326,3.78,8,91.45,3.1,1
EMP003104,Employee_3104,Male,56,Sales,Sales Executive,2022-03-07,Active,,High School,Semarang,14989162,8729056,4.14,23,85.84,3.8,4
EMP003105,Employee_3105,Male,30,Finance,Accountant,2022-02-28,Active,,Bachelor,Jakrta,7100972,9526837,4.72,17,90.61,3.8,3
EMP003106,Employee_3106,Male,46,Operations,Operations Staff,2020-02-10,Active,,High School,Bandung,24099853,3955806,2.95,48,84.83,5.9,5
EMP003107,Employee_3107,Male,38,IT,Data Analyst,2022-10-13,Active,,Diploma,Jakarta,6154779,5687305,3.88,8,92.03,3.2,2
EMP003108,Employee_3108,Female,43,Customer Service,Customer Support,2021-08-24,Resigned,2023-01-08,Bachelor,Medan,4933146,7206150,3.39,60,98.55,4.4,5
EMP003109,Employee_3109,Female,22,Marketing,Marketing Executive,2021-10-28,Active,,Diploma,Medan,5201368,1408636,3.01,56,90.5,4.2,3
EMP003110,Employee_3110,Female,25,Finance,Accountant,2022-10-11,Resigned,2027-11-17,Bachelor,Surabaya,9677921,1666966,2.75,18,91.22,3.2,1
EMP003111,Employee_3111,Female,38,Logistics,Warehouse Staff,2023-02-26,Active,,High School,Jakarta,13766066,9224209,4.36,24,83.38,2.8,3
EMP003112,Employee_3112,Male,43,Finance,Financial Analyst,2022-02-04,Resigned,2024-09-24,Diploma,Medan,30968434,1079018,4.12,42,95.3,3.9,5
EMP003113,Employee_3113,Female,22,Sales,Sales Executive,2023-05-12,Active,,Master,Surabaya,24246160,1810349,4.56,17,73.65,2.6,1
EMP003114,Employee_3114,Male,22,Customer Service,Call Center,2020-02-09,Resigned,2024-09-12,Master,Jakarta,27105917,1327628,3.52,28,75.01,5.9,2
EMP003115,Employee_3115,Female,45,IT,Software Engineer,2025-05-07,Resigned,2028-02-21,High School,Surabaya,11350760,8284799,4.22,44,78.16,0.7,4
EMP003116,Employee_3116,Male,22,IT,Data Analyst,2018-11-07,Active,,Bachelor,Bandung,16799619,2867342,4.48,4,83.08,7.2,3
EMP003117,Employee_3117,Female,23,Sales,Sales Manager,2025-05-31,Active,,Master,Medan,11376609,8809402,4.01,30,86.4,0.6,4
EMP003118,Employee_3118,Female,48,HR,HR Manager,2024-02-10,Resigned,2027-07-17,Bachelor,Yogyakarta,27347407,256239,2.54,22,84.64,1.9,5
EMP003119,Employee_3119,Male,32,Customer Service,Call Center,2021-05-09,Active,,High School,Bandung,13850404,8907121,3.01,18,94.52,4.6,1
EMP003120,Employee_3120,Male,34,HR,Recruiter,2018-07-17,Active,,High School,Surabaya,8013233,405891,4.63,10,87.8,7.5,1
EMP003121,Employee_3121,Female,24,Logistics,Warehouse Staff,2023-03-24,Active,,Bachelor,Semarang,16835657,8914421,3.22,27,77.76,2.8,1
EMP003122,Employee_3122,Female,53,IT,Data Analyst,2022-03-24,Active,,High School,Yogyakarta,23715280,279656,3.23,31,78.58,3.8,2
EMP003123,Employee_3123,Male,44,Finance,Accountant,2019-08-06,Resigned,2024-10-10,Diploma,Surabaya,9197575,8824326,4.72,55,72.63,6.4,1
EMP003124,Employee_3124,Male,55,Sales,Sales Executive,2023-01-23,Active,,High School,Yogyakarta,33735286,8721906,4.86,14,94.43,2.9,3
EMP003125,Employee_3125,Male,49,Operations,Operations Staff,2019-08-26,Active,,Master,Surabaya,11924073,5928415,4.55,29,80.67,6.4,4
EMP003126,Employee_3126,Female,57,Sales,Sales Manager,2021-05-30,Active,,Bachelor,Jakarta,7329533,6246847,4.76,24,80.93,4.6,2
EMP003127,Employee_3127,Female,36,Logistics,Supply Chain Analyst,2024-07-18,Active,,Diploma,Bandung,26815259,8818089,3.21,22,73.0,1.5,1
EMP003128,Employee_3128,Male,21,Marketing,Marketing Executive,2025-09-10,Active,,High School,Surabaya,9129465,554224,2.8,41,81.25,0.3,4
EMP003129,Employee_3129,Female,23,Sales,Sales Executive,2021-03-17,Active,,Master,Semarang,5388623,1809249,2.66,0,73.39,4.8,1
EMP003130,Employee_3130,Female,50,Operations,Operations Manager,2018-08-01,Active,,High School,Bandung,31395793,3049919,3.66,4,97.34,7.4,2
EMP003131,Employee_3131,Female,22,Marketing,SEO Specialist,2019-03-18,Active,,Bachelor,Yogyakarta,7994378,2093125,4.86,48,80.06,6.8,3
EMP003132,Employee_3132,Female,54,Logistics,Supply Chain Analyst,2020-12-25,Active,,Bachelor,Yogyakarta,8205152,5117123,2.83,43,93.06,5.0,5
EMP003133,Employee_3133,Male,41,Finance,Accountant,2024-05-27,Active,,Bachelor,Medan,24177836,4413257,4.06,6,85.76,1.6,1
EMP003134,Employee_3134,Male,51,Sales,Sales Manager,2022-04-21,Active,,Bachelor,Semarang,17035046,5795291,,50,86.53,3.7,5
EMP003135,Employee_3135,Male,28,Logistics,Warehouse Staff,2025-09-06,Resigned,2027-07-17,Master,Surabaya,25943229,751503,3.28,21,87.0,0.3,1
EMP003136,Employee_3136,Female,49,Finance,Financial Analyst,2025-06-16,Active,,High School,Bandung,7573522,3786445,2.65,36,74.68,0.5,2
EMP003137,Employee_3137,Male,37,Marketing,SEO Specialist,2021-07-01,Active,,Bachelor,Medan,28403638,7866818,3.5,31,72.43,4.5,3
EMP003138,Employee_3138,Female,35,HR,HR Manager,2022-01-18,Active,,Bachelor,Medan,5696784,1178467,4.8,0,98.54,4.0,5
EMP003139,Employee_3139,Male,42,Logistics,Warehouse Staff,2023-01-11,Active,,Bachelor,Bandung,23563658,8349331,,27,91.37,3.0,5
EMP003140,Employee_3140,Male,26,HR,HR Staff,2018-04-25,Active,,Master,Jakarta,19181936,1644086,3.03,48,75.26,7.7,1
EMP003141,Employee_3141,Female,44,HR,HR Staff,2020-11-13,Active,,Master,Surabaya,19876339,1349578,4.26,42,72.23,5.1,3
EMP003142,Employee_3142,Female,28,Marketing,Marketing Executive,2018-06-22,Active,,Bachelor,Medan,30360181,6237272,3.47,37,74.03,7.5,4
EMP003143,Employee_3143,Male,41,Customer Service,Customer Support,2020-02-24,Active,,High School,Bandung,9080515,2979553,3.79,12,78.85,5.9,2
EMP003144,Employee_3144,Male,24,Finance,Financial Analyst,2020-06-27,Active,,High School,Surabaya,21253131,5955931,3.86,57,71.87,5.5,2
EMP003145,Employee_3145,Male,24,HR,HR Staff,2021-10-28,Active,,High School,Medan,15431007,7678930,4.88,53,95.72,4.2,2
EMP003146,Employee_3146,Female,52,Marketing,SEO Specialist,2020-09-01,Active,,Bachelor,Jakarta,16251750,834067,4.83,18,76.24,5.3,2
EMP003147,Employee_3147,Male,31,Sales,Sales Executive,2024-09-23,Active,,Master,Semarang,10881576,715551,4.86,39,90.24,1.3,5
EMP003148,Employee_3148,Male,57,IT,Software Engineer,2024-10-12,Active,,High School,Bandung,22687785,5806947,4.35,18,73.11,1.2,3
EMP003149,Employee_3149,Male,25,HR,HR Manager,2018-06-23,Active,,Master,Semarang,26432108,6346757,4.23,53,87.57,7.5,2
EMP003150,Employee_3150,Male,44,HR,Recruiter,2018-09-28,Resigned,2022-07-19,Master,Yogyakarta,4539857,3288058,4.02,7,93.13,7.3,1
EMP003151,Employee_3151,Female,27,Operations,Operations Manager,2022-12-19,Active,,Master,Medan,20404602,4638642,4.23,23,88.58,3.0,3
EMP003152,Employee_3152,Male,46,Logistics,Warehouse Staff,2019-02-23,Active,,Bachelor,Yogyakarta,16577506,9963653,3.98,44,70.66,6.9,1
EMP003153,Employee_3153,Male,50,Sales,Sales Manager,2018-10-15,Active,,Bachelor,Yogyakarta,18509038,7047599,2.75,55,90.18,7.2,3
EMP003154,Employee_3154,Female,42,Logistics,Warehouse Staff,2020-12-27,Resigned,2024-08-07,High School,Surabaya,13009529,2441622,3.81,33,71.13,5.0,5
EMP003155,Employee_3155,Female,32,Customer Service,Call Center,2025-10-21,Resigned,2031-01-19,High School,Bandung,14838803,6046342,2.56,57,91.35,0.2,5
EMP003156,Employee_3156,Male,26,IT,System Admin,2023-09-26,Active,,Master,Semarang,27315014,7250686,4.08,52,80.51,2.3,5
EMP003157,Employee_3157,Female,39,Marketing,Marketing Executive,2019-08-07,Active,,Diploma,Semarang,15727075,3772722,2.94,27,76.64,6.4,1
EMP003158,Employee_3158,Male,34,Operations,Operations Manager,2020-05-07,Active,,Master,Yogyakarta,13718033,4409693,2.99,59,,5.7,3
EMP003159,Employee_3159,Male,34,Marketing,SEO Specialist,2021-07-16,Active,,High School,Bandung,19516849,2411441,2.91,22,72.08,4.5,5
EMP003160,Employee_3160,Female,26,Logistics,Supply Chain Analyst,2018-04-15,Resigned,2021-07-19,High School,Jakarta,30597199,2610236,2.52,17,71.45,7.7,1
EMP003161,Employee_3161,Female,35,Customer Service,Customer Support,2018-08-09,Active,,Diploma,Bandung,23157536,5785480,3.71,12,75.93,7.4,3
EMP003162,Employee_3162,Female,37,HR,HR Manager,2023-04-16,Active,,High School,Jakarta,17858651,5868830,4.48,58,79.99,2.7,3
EMP003163,Employee_3163,Female,32,Customer Service,Call Center,2021-11-10,Resigned,2023-05-22,Diploma,Bandung,16153751,5684257,3.08,31,80.16,4.1,1
EMP003164,Employee_3164,Female,34,Customer Service,Customer Support,2019-07-27,Active,,Bachelor,Bandung,33289952,40345,2.87,43,96.78,6.4,3
EMP003165,Employee_3165,Male,47,Logistics,Warehouse Staff,2024-08-22,Active,,Bachelor,Surabaya,31536543,7253455,3.66,8,90.19,1.4,1
EMP003166,Employee_3166,Female,46,Marketing,SEO Specialist,2021-09-23,Active,,High School,Surabaya,11278115,4865996,4.34,42,88.39,4.3,3
EMP003167,Employee_3167,Male,34,Sales,Sales Executive,2022-04-19,Active,,High School,Jakarta,8975527,3375597,4.3,0,88.73,3.7,3
EMP003168,Employee_3168,Male,31,Logistics,Supply Chain Analyst,2018-05-10,Active,,Master,Yogyakarta,17623337,4243709,2.66,53,70.9,7.6,1
EMP003169,Employee_3169,Male,53,Finance,Financial Analyst,2019-07-14,Active,,Diploma,Jakarta,8102799,2347494,4.98,12,88.77,6.5,1
EMP003170,Employee_3170,Female,45,Operations,Operations Manager,2023-01-06,Active,,Bachelor,Bandung,27555189,9013977,4.01,7,91.47,3.0,1
EMP003171,Employee_3171,Female,55,HR,HR Staff,2019-04-07,Active,,High School,Semarang,6235653,2811476,4.49,55,86.63,6.7,4
EMP003172,Employee_3172,Female,28,IT,System Admin,2018-07-23,Active,,High School,Surabaya,9624314,7311956,4.63,55,79.8,7.4,4
EMP003173,Employee_3173,Male,39,Sales,Sales Executive,2025-04-11,Active,,Bachelor,Semarang,32506682,6147160,4.86,48,81.86,0.7,1
EMP003174,Employee_3174,Male,30,Operations,Operations Staff,2018-04-29,Active,,Bachelor,Surabaya,10364106,2958772,4.64,18,93.51,7.7,1
EMP003175,Employee_3175,Female,26,IT,System Admin,2022-06-24,Active,,Bachelor,Surabaya,18637071,9591662,2.54,47,97.37,3.5,1
EMP003176,Employee_3176,Female,53,Sales,Sales Manager,2021-09-03,Resigned,2024-01-15,Master,Bandung,29663478,9862168,3.8,46,90.5,4.3,1
EMP003177,Employee_3177,Male,57,IT,Data Analyst,2022-12-24,Active,,Diploma,Jakarta,9382058,5828361,3.15,14,89.24,3.0,1
EMP003178,Employee_3178,Male,40,Marketing,SEO Specialist,2021-09-13,Active,,Master,Semarang,15045456,8134485,3.43,0,74.13,4.3,1
EMP003179,Employee_3179,Male,33,Operations,Operations Staff,2020-10-16,Resigned,2025-04-17,Bachelor,Bandung,14674563,8184641,3.8,53,85.62,5.2,4
EMP003180,Employee_3180,Male,21,Sales,Sales Executive,2019-03-21,Active,,High School,Surabaya,22233642,197434,3.45,36,86.29,6.8,4
EMP003181,Employee_3181,Male,52,Sales,Sales Executive,2022-03-04,Resigned,2025-08-02,High School,Surabaya,25018402,8480488,4.85,24,93.2,3.8,1
EMP003182,Employee_3182,Female,23,Marketing,SEO Specialist,2023-08-08,Resigned,2026-01-28,Diploma,Surabaya,13749313,5989331,4.94,2,90.96,2.4,5
EMP003183,Employee_3183,Female,41,Marketing,Marketing Executive,2024-09-08,Active,,Master,Yogyakarta,24371595,7108081,2.82,29,82.03,1.3,3
EMP003184,Employee_3184,Male,45,Customer Service,Call Center,2020-06-06,Active,,Bachelor,Jakarta,29988952,9980417,2.92,51,,5.6,5
EMP003185,Employee_3185,Male,47,Finance,Accountant,2025-07-14,Active,,High School,Semarang,12734140,4221735,2.69,5,97.36,0.5,4
EMP003186,Employee_3186,Male,47,HR,Recruiter,2022-09-29,Active,,Master,Yogyakarta,8609470,3785591,4.93,20,94.7,3.3,1
EMP003187,Employee_3187,Male,26,Finance,Financial Analyst,2020-06-12,Active,,Bachelor,Surabaya,20454761,4740612,4.28,44,89.65,5.6,5
EMP003188,Employee_3188,Female,50,Customer Service,Call Center,2022-05-29,Active,,Diploma,Medan,15880859,3939886,4.2,58,85.81,3.6,1
EMP003189,Employee_3189,Male,22,HR,Recruiter,2024-09-14,Active,,High School,Bandung,34261670,7995806,4.0,19,72.38,1.3,3
EMP003190,Employee_3190,Female,21,IT,Software Engineer,2022-12-22,Active,,Master,Semarang,24171684,1256012,2.8,47,73.78,3.0,4
EMP003191,Employee_3191,Female,46,Sales,Sales Manager,2021-11-01,Active,,High School,Bandung,30021218,3898444,2.68,22,74.94,4.2,5
EMP003192,Employee_3192,Male,40,Sales,Sales Executive,2023-10-21,Active,,Diploma,Jakarta,24353107,3386599,4.34,0,73.44,2.2,5
EMP003193,Employee_3193,Male,35,HR,HR Manager,2018-04-12,Active,,Bachelor,Bandung,4572173,8711939,,45,83.74,7.7,3
EMP003194,Employee_3194,Male,42,Logistics,Warehouse Staff,2022-02-11,Active,,High School,Yogyakarta,29896911,231988,4.1,17,79.12,3.9,4
EMP003195,Employee_3195,Male,54,Operations,Operations Manager,2019-08-19,Active,,Bachelor,Semarang,12232964,805378,3.37,49,92.29,6.4,4
EMP003196,Employee_3196,Female,31,Sales,Sales Executive,2022-09-23,Resigned,2023-06-06,Master,Semarang,34042355,5600938,4.36,38,99.75,3.3,5
EMP003197,Employee_3197,Male,57,Marketing,SEO Specialist,2022-03-17,Resigned,2027-02-07,Bachelor,Bandung,8579212,4181420,2.67,57,74.34,3.8,5
EMP003198,Employee_3198,Female,53,Logistics,Warehouse Staff,2020-02-15,Active,,Bachelor,Yogyakarta,28511542,1434692,4.16,59,86.08,5.9,2
EMP003199,Employee_3199,Male,41,Operations,Operations Manager,2021-10-01,Active,,High School,Yogyakarta,22719856,4691069,3.13,17,,4.3,5
EMP003200,Employee_3200,Female,43,Marketing,SEO Specialist,2019-11-04,Active,,High School,Medan,30925324,1132467,2.99,55,96.58,6.2,4
EMP003201,Employee_3201,Male,46,Marketing,Marketing Executive,2025-01-25,Active,,High School,Surabaya,6511794,2619297,3.74,3,92.2,0.9,3
EMP003202,Employee_3202,Male,37,Logistics,Warehouse Staff,2020-03-18,Resigned,2022-03-09,Diploma,Semarang,32435032,3598589,3.86,13,97.15,5.8,3
EMP003203,Employee_3203,Female,52,Marketing,Marketing Executive,2022-12-25,Active,,High School,Bandung,32717016,4144671,2.73,12,87.99,3.0,2
EMP003204,Employee_3204,Female,57,Customer Service,Customer Support,2020-12-01,Active,,Master,Jakarta,32485859,2571174,3.98,44,85.46,5.1,5
EMP003205,Employee_3205,Male,35,Finance,Accountant,2022-12-01,Active,,Bachelor,Jakarta,32752138,9405383,2.61,48,74.52,3.1,5
EMP003206,Employee_3206,Male,51,Marketing,SEO Specialist,2019-12-05,Active,,High School,Surabaya,5479713,5133366,4.88,50,86.22,6.1,3
EMP003207,Employee_3207,Male,30,Finance,Financial Analyst,2019-01-03,Resigned,2022-03-01,Master,Medan,29319070,3268920,2.76,0,78.31,7.0,1
EMP003208,Employee_3208,Male,31,Sales,Sales Manager,2023-05-20,Active,,High School,Medan,29649926,7070631,2.69,43,73.89,2.6,5
EMP003209,Employee_3209,Female,38,HR,Recruiter,2025-11-12,Active,,Bachelor,Yogyakarta,33051903,624015,3.17,5,70.34,0.1,5
EMP003210,Employee_3210,Female,38,Marketing,Marketing Executive,2024-08-02,Resigned,2026-10-24,Master,Bandung,33815804,3100113,2.85,29,73.57,1.4,2
EMP003211,Employee_3211,Male,54,IT,System Admin,2025-05-10,Active,,Bachelor,Semarang,5428986,6057603,3.86,9,85.48,0.6,1
EMP003212,Employee_3212,Male,37,Finance,Accountant,2023-11-16,Resigned,2028-12-27,Diploma,Semarang,31525736,584424,3.27,45,87.33,2.1,5
EMP003213,Employee_3213,Male,54,IT,System Admin,2024-06-28,Active,,High School,Semarang,17030477,4714943,3.77,11,85.6,1.5,2
EMP003214,Employee_3214,Male,39,Customer Service,Customer Support,2019-01-14,Active,,High School,Semarang,13165664,9998246,4.17,47,87.49,7.0,5
EMP003215,Employee_3215,Female,22,Finance,Accountant,2023-02-07,Active,,Diploma,Jakarta,21140936,2622033,4.72,2,79.44,2.9,1
EMP003216,Employee_3216,Male,48,HR,HR Manager,2018-02-08,Active,,Master,Surabaya,21721228,142978,3.08,14,82.5,7.9,1
EMP003217,Employee_3217,Male,37,Operations,Operations Manager,2022-07-17,Active,,High School,Semarang,26545203,9752083,4.83,21,89.52,3.5,4
EMP003218,Employee_3218,Female,52,Sales,Sales Manager,2023-12-10,Resigned,2029-02-26,Bachelor,Bandung,27930640,9486679,4.2,0,95.13,2.1,3
EMP003219,Employee_3219,Female,21,Customer Service,Customer Support,2018-04-07,Active,,Diploma,Yogyakarta,8564756,5585235,4.13,28,90.72,7.7,4
EMP003220,Employee_3220,Female,49,Finance,Accountant,2021-08-09,Active,,Master,Medan,12596100,8071037,3.96,29,77.49,4.4,2
EMP003221,Employee_3221,Male,42,Customer Service,Customer Support,2018-07-18,Active,,High School,Jakarta,27052170,2575456,3.86,45,84.8,7.5,4
EMP003222,Employee_3222,Female,49,Customer Service,Call Center,2025-06-14,Active,,Diploma,Surabaya,5391178,8548352,3.99,0,82.79,0.5,3
EMP003223,Employee_3223,Female,56,IT,Software Engineer,2021-05-23,Active,,High School,Medan,30761881,7246678,4.16,45,85.94,4.6,1
EMP003224,Employee_3224,Female,32,Logistics,Warehouse Staff,2025-10-05,Active,,Master,Surabaya,27039051,1815622,3.81,54,93.35,0.2,2
EMP003225,Employee_3225,Female,39,Logistics,Supply Chain Analyst,2022-11-16,Active,,Diploma,Semarang,31703111,2271825,3.06,30,72.59,3.1,3
EMP003226,Employee_3226,Female,40,HR,Recruiter,2022-05-08,Active,,High School,Jakarta,16706744,6645709,4.62,2,72.82,3.7,5
EMP003227,Employee_3227,Female,30,HR,HR Staff,2018-09-23,Resigned,2023-03-05,High School,Bandung,28378819,5733031,4.21,13,79.79,7.3,3
EMP003228,Employee_3228,Male,38,HR,HR Staff,2023-11-15,Active,,Master,Yogyakarta,24776202,243809,4.86,36,83.9,2.1,3
EMP003229,Employee_3229,Female,39,HR,HR Manager,2025-03-10,Active,,High School,Yogyakarta,21362007,4693172,4.98,44,91.98,0.8,2
EMP003230,Employee_3230,Male,36,IT,Software Engineer,2018-09-25,Active,,Diploma,Jakarta,26240679,1270062,4.95,11,99.97,7.3,3
EMP003231,Employee_3231,Male,27,Sales,Sales Manager,2020-02-28,Active,,Bachelor,Semarang,32148387,6341554,4.07,58,76.78,5.8,3
EMP003232,Employee_3232,Male,48,IT,System Admin,2020-11-12,Active,,High School,Medan,23218998,8348596,3.77,16,84.97,5.1,1
EMP003233,Employee_3233,Male,23,Logistics,Warehouse Staff,2019-11-03,Active,,Master,Jakarta,24683282,784607,2.78,16,85.68,6.2,5
EMP003234,Employee_3234,Female,50,Sales,Sales Executive,2024-10-01,Resigned,2027-03-29,Diploma,Surabaya,21432581,9692162,2.95,52,72.13,1.2,1
EMP003235,Employee_3235,Female,40,IT,Software Engineer,2020-12-05,Active,,High School,Semarang,6637152,9216216,3.45,6,88.52,5.1,4
EMP003236,Employee_3236,Male,50,Marketing,Marketing Executive,2024-08-28,Resigned,2028-02-16,Bachelor,Surabaya,11431878,8522309,4.27,57,99.18,1.3,1
EMP003237,Employee_3237,Female,35,Customer Service,Customer Support,2023-06-30,Active,,Master,Bandung,7544297,7132428,3.32,7,98.02,2.5,1
EMP003238,Employee_3238,Female,40,Operations,Operations Manager,2020-05-15,Active,,High School,Bandung,33170019,7026528,3.96,40,86.11,5.6,1
EMP003239,Employee_3239,Male,31,Finance,Accountant,2020-03-21,Active,,High School,Jakarta,11231926,3429692,3.95,53,78.94,5.8,2
EMP003240,Employee_3240,Female,51,IT,System Admin,2024-04-16,Active,,High School,Medan,33864576,3835545,4.99,56,74.62,1.7,3
EMP003241,Employee_3241,Male,42,Finance,Financial Analyst,2024-08-11,Active,,Bachelor,Yogyakarta,24578413,5464785,2.93,39,98.34,1.4,2
EMP003242,Employee_3242,Female,51,Customer Service,Call Center,2018-06-08,Active,,Master,Surabaya,9860049,9910583,3.53,54,89.31,7.6,2
EMP003243,Employee_3243,Male,56,Logistics,Supply Chain Analyst,2024-11-19,Active,,Diploma,Bandung,4995049,3072437,4.02,28,77.18,1.1,4
EMP003244,Employee_3244,Female,25,Marketing,Marketing Executive,2024-06-20,Active,,High School,Jakarta,19564009,8290953,3.47,23,72.55,1.5,4
EMP003245,Employee_3245,Female,45,HR,HR Staff,2022-09-23,Active,,High School,Surabaya,31201289,4446266,4.13,19,79.97,3.3,4
EMP003246,Employee_3246,Female,39,Logistics,Warehouse Staff,2024-04-25,Active,,Bachelor,Surabaya,24639064,6877472,3.64,41,75.49,1.7,3
EMP003247,Employee_3247,Female,47,HR,Recruiter,2025-09-10,Active,,Bachelor,Yogyakarta,14647859,645980,2.82,21,73.82,0.3,2
EMP003248,Employee_3248,Female,28,Logistics,Warehouse Staff,2019-02-21,Active,,Diploma,Jakarta,8179885,822383,2.72,5,70.56,6.9,1
EMP003249,Employee_3249,Female,49,IT,Data Analyst,2023-10-28,Active,,Master,Jakarta,16387453,4280785,2.69,49,88.6,2.2,5
EMP003250,Employee_3250,Male,57,HR,Recruiter,2020-08-03,Active,,Master,Medan,15383299,6760193,4.36,41,97.7,5.4,5
EMP003251,Employee_3251,Male,29,Finance,Accountant,2018-11-22,Active,,Master,Surabaya,30899182,7496824,4.41,50,91.65,7.1,2
EMP003252,Employee_3252,Male,27,IT,System Admin,2018-01-19,Resigned,2018-11-08,Master,Medan,24543087,6155465,3.46,45,96.08,8.0,1
EMP003253,Employee_3253,Male,45,HR,HR Staff,2024-10-27,Active,,Bachelor,Surabaya,11203315,8406227,4.79,28,77.41,1.2,5
EMP003254,Employee_3254,Female,21,Sales,Sales Executive,2025-01-29,Active,,Bachelor,Bandung,6816746,5860793,4.03,32,95.28,0.9,3
EMP003255,Employee_3255,Female,51,HR,Recruiter,2022-01-04,Active,,Bachelor,Yogyakarta,4268168,1983635,4.92,59,79.68,4.0,4
EMP003256,Employee_3256,Female,36,HR,HR Staff,2023-10-05,Active,,High School,Yogyakarta,19219687,8546776,2.59,57,86.74,2.2,5
EMP003257,Employee_3257,Male,23,Customer Service,Customer Support,2021-10-07,Active,,High School,Jakarta,6987633,6085801,2.76,21,88.97,4.2,2
EMP003258,Employee_3258,Female,56,HR,HR Staff,2021-11-05,Active,,High School,Medan,31763480,1988082,3.96,19,88.97,4.2,1
