Employee ID;Employee Name;Gender;Age;Department;Job Role;Hire Date;Employment Status;Resignation Date;Education Level;Region;Monthly Salary;Salary Category;Bonus;Performance Score;Overtime Hours;Attendance Rate (%);Years at Company;Job Satisfaction
EMP002452;Employee_2452;Female;34;HR;Recruiter;06/04/2019;Active;;Bachelor;Jakarta;Rp25.417.911,00;>Rp25 jt;Rp8.424.263,00;3,82;52;90,22;7,2;4
EMP002453;Employee_2453;Male;55;HR;HR Staff;31/05/2023;Active;;Bachelor;Bandung;Rp25.638.968,00;>Rp25 jt;Rp6.657.836,00;4,38;48;79,52;3,1;4
EMP002454;Employee_2454;Female;37;IT;Data Analyst;10/12/2025;Active;;High School;Bandung;Rp13.592.407,00;Rp10 jt - Rp15 jt;Rp9.042.305,00;3,64;20;95,39;0,5;3
EMP002455;Employee_2455;Male;46;Sales;Sales Executive;08/12/2020;Active;;High School;Semarang;Rp26.840.046,00;>Rp25 jt;Rp8.416.878,00;4,44;1;93,35;5,5;4
EMP002456;Employee_2456;Male;47;Operations;Operations Manager;08/12/2025;Active;;Bachelor;Medan;Rp25.588.591,00;>Rp25 jt;Rp675.035,00;3,49;45;87,22;0,5;3
EMP002457;Employee_2457;Male;57;Operations;SEO Specialist;16/03/2025;Active;;High School;Semarang;Rp21.480.859,00;Rp15 jt - Rp25 jt;Rp7.362.216,00;3,35;54;81,88;1,3;1
EMP002458;Employee_2458;Female;55;HR;Recruiter;11/06/2023;Active;;High School;Yogyakarta;Rp14.673.987,00;Rp10 jt - Rp15 jt;Rp3.493.322,00;4,55;6;91,91;3;1
EMP002459;Employee_2459;Female;50;Logistics;Supply Chain Analyst;05/09/2024;Active;;Bachelor;Jakarta;Rp8.586.486,00;Rp5 jt - Rp10 jt;Rp2.434.874,00;4,89;6;76,68;1,8;4
EMP002460;Employee_2460;Female;38;IT;Data Analyst;01/07/2022;Active;;Master;Bandung;Rp34.552.795,00;>Rp25 jt;Rp3.113.416,00;3,58;15;81,42;4;1
EMP002461;Employee_2461;Male;55;IT;System Admin;07/08/2024;Active;;Diploma;Medan;Rp31.553.649,00;>Rp25 jt;Rp3.926.698,00;4,82;54;82,89;1,9;1
EMP002462;Employee_2462;Female;31;HR;HR Manager;26/04/2018;Active;;Bachelor;Surabaya;Rp14.445.926,00;Rp10 jt - Rp15 jt;Rp7.957.094,00;2,88;51;95,75;8,2;4
EMP002463;Employee_2463;Male;35;Sales;Sales Manager;31/03/2020;Active;;Master;Semarang;Rp31.825.224,00;>Rp25 jt;Rp7.308.462,00;4,23;22;94,16;6,2;4
EMP002464;Employee_2464;Female;37;Operations;Operations Staff;09/05/2019;Active;;High School;Bandung;Rp15.935.954,00;Rp15 jt - Rp25 jt;Rp3.769.574,00;2,5;50;81,75;7,1;5
EMP002465;Employee_2465;Male;40;Logistics;Supply Chain Analyst;28/03/2022;Active;;Master;Bandung;Rp33.532.613,00;>Rp25 jt;Rp9.915.172,00;4,57;6;0;4,2;1
EMP002466;Employee_2466;Male;28;Operations;Operations Manager;24/06/2021;Active;;Diploma;Surabaya;Rp10.212.778,00;Rp10 jt - Rp15 jt;Rp9.945.658,00;2,82;2;90,43;5;1
EMP002467;Employee_2467;Female;22;Finance;Financial Analyst;02/10/2022;Resigned;28/09/2025;Bachelor;Yogyakarta;Rp33.633.141,00;>Rp25 jt;Rp4.351.320,00;3,18;15;85,2;3;2
EMP002468;Employee_2468;Female;56;IT;Data Analyst;08/08/2023;Active;;Bachelor;Surabaya;Rp27.554.440,00;>Rp25 jt;Rp2.342.829,00;3,69;8;98,68;2,9;1
EMP002469;Employee_2469;Male;48;Logistics;Warehouse Staff;16/07/2022;Active;;Master;Bandung;Rp4.612.213,00;<Rp5 jt;Rp5.890.018,00;3,8;26;86,71;3,9;5
EMP002470;Employee_2470;Female;43;IT;Data Analyst;03/11/2023;Active;;Diploma;Medan;Rp21.047.857,00;Rp15 jt - Rp25 jt;Rp2.395.049,00;3,21;18;70,29;2,6;4
EMP002471;Employee_2471;Female;51;HR;HR Staff;25/09/2025;Active;;Diploma;Bandung;Rp32.382.882,00;>Rp25 jt;Rp943.803,00;2,83;53;73,03;0,7;2
EMP002472;Employee_2472;Male;25;Logistics;Warehouse Staff;10/11/2022;Active;;Master;Surabaya;Rp5.593.102,00;Rp5 jt - Rp10 jt;Rp7.925.945,00;4,93;28;70,8;3,6;1
EMP002473;Employee_2473;Male;35;Logistics;Supply Chain Analyst;10/09/2022;Active;;High School;Jakarta;Rp15.368.908,00;Rp15 jt - Rp25 jt;Rp1.638.874,00;4,56;28;91,95;3,8;1
EMP002474;Employee_2474;Female;42;Logistics;Warehouse Staff;13/11/2022;Active;;Diploma;Yogyakarta;Rp8.720.566,00;Rp5 jt - Rp10 jt;Rp7.466.205,00;2,87;1;86,12;3,6;3
EMP002475;Employee_2475;Male;45;Sales;Sales Manager;27/03/2021;Active;;Bachelor;Surabaya;Rp10.937.020,00;Rp10 jt - Rp15 jt;Rp5.832.700,00;3,05;58;86,47;5,2;2
EMP002476;Employee_2476;Female;51;Logistics;Warehouse Staff;20/04/2021;Active;;High School;Bandung;Rp30.698.043,00;>Rp25 jt;Rp813.400,00;4,19;11;92,94;5,2;4
EMP002477;Employee_2477;Female;39;Sales;Sales Manager;14/02/2023;Active;;High School;Jakarta;Rp9.609.427,00;Rp5 jt - Rp10 jt;Rp2.491.168,00;4,32;9;94,6;3,3;3
EMP002478;Employee_2478;Female;57;Marketing;SEO Specialist;25/12/2023;Active;;Diploma;Surabaya;Rp18.944.619,00;Rp15 jt - Rp25 jt;Rp8.871.992,00;4,52;8;97,79;2,5;3
EMP002479;Employee_2479;Female;51;IT;Data Analyst;15/12/2018;Active;;Master;Semarang;Rp4.377.340,00;<Rp5 jt;Rp402.360,00;3,38;2;87,46;7,5;4
EMP002480;Employee_2480;Male;49;Logistics;Supply Chain Analyst;26/10/2022;Active;;Master;Bandung;Rp6.708.714,00;Rp5 jt - Rp10 jt;Rp3.185.278,00;2,7;48;78,71;3,6;4
EMP002481;Employee_2481;Male;55;IT;Software Engineer;05/07/2021;Active;;Bachelor;Bandung;Rp5.372.298,00;Rp5 jt - Rp10 jt;Rp372.970,00;3,32;12;88,75;5;1
EMP002482;Employee_2482;Male;51;Logistics;Warehouse Staff;26/09/2019;Active;;Bachelor;Jakarta;Rp10.311.104,00;Rp10 jt - Rp15 jt;Rp5.038.886,00;5;2;84,58;6,7;5
EMP002483;Employee_2483;Male;49;Marketing;Marketing Executive;12/07/2024;Active;;Master;Jakarta;Rp29.150.181,00;>Rp25 jt;Rp7.775.825,00;4,72;34;82,01;1,9;1
EMP002484;Employee_2484;Female;33;Marketing;SEO Specialist;15/06/2018;Active;;Diploma;Bandung;Rp18.711.515,00;Rp15 jt - Rp25 jt;Rp1.185.951,00;2,57;16;97,22;8;5
EMP002485;Employee_2485;Female;29;Marketing;SEO Specialist;20/11/2022;Active;;Diploma;Jakarta;Rp13.335.052,00;Rp10 jt - Rp15 jt;Rp2.279.840,00;3,42;59;98,37;3,6;1
EMP002486;Employee_2486;Female;54;Customer Service;Call Center;23/08/2021;Active;;Master;Yogyakarta;Rp15.428.302,00;Rp15 jt - Rp25 jt;Rp7.711.616,00;2,52;36;95,55;4,8;3
EMP002487;Employee_2487;Male;49;Marketing;SEO Specialist;09/12/2019;Active;;Bachelor;Semarang;Rp14.930.275,00;Rp10 jt - Rp15 jt;Rp5.819.401,00;4,71;14;78,52;6,5;4
EMP002488;Employee_2488;Female;53;Sales;Sales Executive;20/01/2025;Active;;High School;Surabaya;Rp18.226.388,00;Rp15 jt - Rp25 jt;Rp5.598.905,00;4,86;35;79,25;1,4;5
EMP002489;Employee_2489;Male;33;IT;Software Engineer;11/05/2020;Active;;Bachelor;Jakarta;Rp29.014.325,00;>Rp25 jt;Rp3.202.042,00;3,63;55;97,52;6,1;4
EMP002490;Employee_2490;Female;21;Finance;Accountant;24/12/2024;Resigned;Missing Resignation Date;High School;Semarang;Rp20.241.743,00;Rp15 jt - Rp25 jt;Rp363.140,00;0;4;92,53;1,5;2
EMP002491;Employee_2491;Male;55;Logistics;Supply Chain Analyst;01/11/2025;Active;;Bachelor;Yogyakarta;Rp13.249.996,00;Rp10 jt - Rp15 jt;Rp4.465.803,00;0;49;77,42;0,6;1
EMP002492;Employee_2492;Female;54;HR;HR Manager;21/05/2021;Resigned;25/05/2022;Diploma;Medan;Rp17.894.488,00;Rp15 jt - Rp25 jt;Rp625.572,00;3,66;22;73,74;1;1
EMP002493;Employee_2493;Female;40;Customer Service;Customer Support;23/02/2025;Active;;High School;Jakarta;Rp6.579.795,00;Rp5 jt - Rp10 jt;Rp147.975,00;3,21;0;99,96;1,3;5
EMP002494;Employee_2494;Male;45;Logistics;Supply Chain Analyst;29/12/2018;Active;;High School;Yogyakarta;Rp9.359.452,00;Rp5 jt - Rp10 jt;Rp2.445.452,00;4,86;37;88,1;7,5;3
EMP002495;Employee_2495;Male;44;IT;Data Analyst;23/04/2020;Resigned;03/02/2023;Diploma;Yogyakarta;Rp20.249.404,00;Rp15 jt - Rp25 jt;Rp8.459.546,00;4,34;45;76,67;2,8;4
EMP002496;Employee_2496;Female;37;Logistics;Warehouse Staff;15/08/2020;Active;;Master;Jakarta;Rp8.111.298,00;Rp5 jt - Rp10 jt;Rp4.372.995,00;3,2;5;75,52;5,8;2
EMP002497;Employee_2497;Female;57;IT;Data Analyst;10/11/2019;Active;;Master;Medan;Rp7.492.696,00;Rp5 jt - Rp10 jt;Rp6.935.100,00;3,31;18;87,95;6,6;1
EMP002498;Employee_2498;Female;28;Customer Service;Customer Support;22/12/2021;Active;;Master;Yogyakarta;Rp16.778.202,00;Rp15 jt - Rp25 jt;Rp8.922.898,00;3,73;50;81,27;4,5;2
EMP002499;Employee_2499;Male;42;Sales;Sales Executive;09/10/2022;Active;;High School;Medan;Rp20.050.844,00;Rp15 jt - Rp25 jt;Rp6.582.940,00;4,14;6;79,62;3,7;4
EMP002500;Employee_2500;Female;39;HR;HR Staff;29/07/2021;Active;;Master;Jakarta;Rp10.450.443,00;Rp10 jt - Rp15 jt;Rp8.386.105,00;2,87;42;83,65;4,9;5
EMP002501;Employee_2501;Female;53;Operations;Operations Manager;24/02/2019;Active;;Bachelor;Medan;Rp7.651.048,00;Rp5 jt - Rp10 jt;Rp5.106.766,00;4,4;36;85,57;7,3;5
EMP002502;Employee_2502;Male;54;Logistics;Warehouse Staff;12/03/2019;Active;;Diploma;Yogyakarta;Rp20.963.616,00;Rp15 jt - Rp25 jt;Rp3.234.152,00;3;55;82,32;7,3;3
EMP002503;Employee_2503;Female;53;HR;Recruiter;04/11/2019;Active;;High School;Medan;Rp32.148.310,00;>Rp25 jt;Rp2.600.503,00;2,89;47;75,48;6,6;4
EMP002504;Employee_2504;Male;25;HR;HR Manager;14/01/2019;Active;;Bachelor;Bandung;Rp16.453.100,00;Rp15 jt - Rp25 jt;Rp5.496.076,00;3,81;43;90,14;7,4;5
EMP002505;Employee_2505;Female;41;Marketing;SEO Specialist;07/08/2018;Active;;Diploma;Jakarta;Rp24.871.792,00;Rp15 jt - Rp25 jt;Rp9.599.013,00;4,56;43;75,03;7,9;3
EMP002506;Employee_2506;Female;32;IT;System Admin;06/08/2024;Active;;Bachelor;Surabaya;Rp31.178.618,00;>Rp25 jt;Rp42.387,00;4,41;46;71,54;1,9;2
EMP002507;Employee_2507;Female;57;Operations;Operations Staff;12/03/2020;Active;;Bachelor;Bandung;Rp32.733.836,00;>Rp25 jt;Rp5.526.692,00;4,92;60;90,54;6,3;5
EMP002508;Employee_2508;Female;44;IT;Data Analyst;13/12/2024;Active;;Bachelor;Medan;Rp13.594.094,00;Rp10 jt - Rp15 jt;Rp9.968.863,00;3,14;18;76,39;1,5;2
EMP002509;Employee_2509;Female;52;Customer Service;Customer Support;28/12/2025;Active;;Diploma;Yogyakarta;Rp27.870.325,00;>Rp25 jt;Rp7.300.195,00;0;39;87,25;0,5;3
EMP002510;Employee_2510;Female;40;Operations;Operations Manager;06/09/2018;Active;;High School;Jakarta;Rp26.788.351,00;>Rp25 jt;Rp2.481.946,00;3,62;11;90,4;7,8;3
EMP002511;Employee_2511;Male;23;IT;Data Analyst;15/06/2025;Active;;Bachelor;Semarang;Rp32.622.431,00;>Rp25 jt;Rp1.608.586,00;3,14;17;95,56;1;1
EMP002512;Employee_2512;Female;34;HR;HR Manager;16/06/2018;Active;;High School;Jakarta;Rp10.405.735,00;Rp10 jt - Rp15 jt;Rp5.213.621,00;2,99;10;91,79;8;5
EMP002513;Employee_2513;Male;48;Logistics;Supply Chain Analyst;08/10/2024;Resigned;Missing Resignation Date;Master;Medan;Rp10.847.327,00;Rp10 jt - Rp15 jt;Rp949.110,00;3,38;50;99,32;1,7;4
EMP002514;Employee_2514;Male;28;Finance;Financial Analyst;30/06/2021;Active;;Diploma;Medan;Rp19.211.116,00;Rp15 jt - Rp25 jt;Rp5.232.886,00;4,63;9;90,02;5;1
EMP002515;Employee_2515;Female;21;HR;Recruiter;16/05/2023;Active;;Diploma;Surabaya;Rp18.927.101,00;Rp15 jt - Rp25 jt;Rp4.063.125,00;3,25;30;87,01;3,1;3
EMP002516;Employee_2516;Female;29;Finance;Financial Analyst;25/12/2023;Active;;Diploma;Surabaya;Rp5.135.572,00;Rp5 jt - Rp10 jt;Rp5.484.207,00;3,62;0;82,27;2,5;4
EMP002517;Employee_2517;Female;25;Sales;Sales Executive;03/03/2023;Active;;Master;Bandung;Rp17.041.656,00;Rp15 jt - Rp25 jt;Rp4.882.400,00;4,56;51;71,92;3,3;4
EMP002518;Employee_2518;Female;48;Sales;Sales Executive;13/01/2024;Active;;Bachelor;Surabaya;Rp24.061.523,00;Rp15 jt - Rp25 jt;Rp7.383.102,00;3,16;7;70,23;2,4;5
EMP002519;Employee_2519;Female;21;HR;HR Manager;27/09/2019;Active;;Bachelor;Medan;Rp12.702.433,00;Rp10 jt - Rp15 jt;Rp5.077.196,00;3,05;23;79,68;6,7;1
EMP002520;Employee_2520;Female;52;HR;HR Staff;11/01/2024;Resigned;01/04/2025;Bachelor;Medan;Rp34.506.686,00;>Rp25 jt;Rp8.747.431,00;4,02;0;90,2;1,2;1
EMP002521;Employee_2521;Female;33;HR;Recruiter;22/01/2021;Resigned;12/07/2025;Diploma;Bandung;Rp22.163.395,00;Rp15 jt - Rp25 jt;Rp7.997.699,00;3,21;0;91,44;4,5;5
EMP002522;Employee_2522;Female;25;Marketing;SEO Specialist;13/11/2025;Active;;High School;Yogyakarta;Rp6.469.330,00;Rp5 jt - Rp10 jt;Rp5.566.268,00;3,05;53;95,19;0,6;1
EMP002523;Employee_2523;Male;34;Customer Service;Customer Support;01/11/2024;Active;;High School;Jakarta;Rp22.087.188,00;Rp15 jt - Rp25 jt;Rp7.218.122,00;3,08;12;84,36;1,6;1
EMP002524;Employee_2524;Male;47;Operations;Operations Manager;22/07/2024;Resigned;30/10/2025;Bachelor;Surabaya;Rp24.186.959,00;Rp15 jt - Rp25 jt;Rp8.963.956,00;2,77;44;80,07;1,3;5
EMP002525;Employee_2525;Female;50;Logistics;Warehouse Staff;30/07/2025;Resigned;Missing Resignation Date;Master;Medan;Rp14.888.113,00;Rp10 jt - Rp15 jt;Rp7.339.392,00;3,91;7;85,92;0,9;3
EMP002526;Employee_2526;Female;57;IT;Data Analyst;28/11/2024;Active;;Bachelor;Yogyakarta;Rp7.472.400,00;Rp5 jt - Rp10 jt;Rp5.313.062,00;4,63;35;78,45;1,6;2
EMP002527;Employee_2527;Female;51;IT;Data Analyst;20/03/2019;Active;;High School;Jakarta;Rp34.509.620,00;>Rp25 jt;Rp628.536,00;4,28;38;85,56;7,3;1
EMP002528;Employee_2528;Female;29;Logistics;Supply Chain Analyst;24/02/2018;Resigned;11/10/2021;High School;Jakarta;Rp20.753.112,00;Rp15 jt - Rp25 jt;Rp7.203.958,00;3,37;14;98,08;3,6;4
EMP002529;Employee_2529;Male;49;IT;System Admin;25/08/2019;Active;;Master;Bandung;Rp12.494.191,00;Rp10 jt - Rp15 jt;Rp8.102.343,00;0;2;98,68;6,8;4
EMP002530;Employee_2530;Male;46;IT;System Admin;18/06/2019;Active;;Bachelor;Jakarta;Rp17.411.889,00;Rp15 jt - Rp25 jt;Rp852.930,00;3,57;17;72,55;7;5
EMP002531;Employee_2531;Female;53;HR;Recruiter;28/03/2023;Active;;Diploma;Yogyakarta;Rp28.838.060,00;>Rp25 jt;Rp5.198.541,00;4,69;33;71,88;3,2;4
EMP002532;Employee_2532;Male;27;Marketing;Marketing Executive;06/06/2018;Active;;Master;Bandung;Rp6.877.794,00;Rp5 jt - Rp10 jt;Rp4.043.567,00;2,76;11;96,29;8;3
EMP002533;Employee_2533;Male;28;Marketing;SEO Specialist;22/12/2018;Active;;Master;Medan;Rp9.955.175,00;Rp5 jt - Rp10 jt;Rp5.803.954,00;2,97;55;90,79;7,5;4
EMP002534;Employee_2534;Female;56;Logistics;Supply Chain Analyst;18/03/2020;Resigned;29/03/2024;Master;Bandung;Rp30.403.621,00;>Rp25 jt;Rp9.449.812,00;3,95;28;84,44;4;3
EMP002535;Employee_2535;Male;32;Sales;Sales Executive;14/01/2021;Resigned;21/09/2024;High School;Surabaya;Rp11.476.036,00;Rp10 jt - Rp15 jt;Rp1.991.665,00;3,42;14;81,61;3,7;4
EMP002536;Employee_2536;Female;46;IT;Data Analyst;03/05/2018;Active;;Master;Medan;Rp23.411.673,00;Rp15 jt - Rp25 jt;Rp4.774.582,00;3,99;15;84,85;8,1;3
EMP002537;Employee_2537;Female;22;Operations;Operations Manager;12/10/2020;Active;;Bachelor;Bandung;Rp19.273.916,00;Rp15 jt - Rp25 jt;Rp7.958.320,00;3,8;55;91,69;5,7;5
EMP002538;Employee_2538;Female;31;Customer Service;Customer Support;03/03/2024;Resigned;14/05/2025;High School;Yogyakarta;Rp19.656.039,00;Rp15 jt - Rp25 jt;Rp8.717.890,00;3,62;35;87,39;1,2;5
EMP002539;Employee_2539;Male;28;Sales;Sales Manager;29/01/2018;Active;;Master;Medan;Rp16.430.307,00;Rp15 jt - Rp25 jt;Rp6.902.130,00;4,07;16;82,42;8,4;5
EMP002540;Employee_2540;Male;38;Marketing;Marketing Executive;02/10/2020;Active;;Master;Surabaya;Rp16.726.976,00;Rp15 jt - Rp25 jt;Rp3.020.384,00;4,66;39;85,13;5,7;3
EMP002541;Employee_2541;Female;55;IT;Data Analyst;19/09/2024;Active;;High School;Yogyakarta;Rp11.948.270,00;Rp10 jt - Rp15 jt;Rp5.486.942,00;2,87;39;91,35;1,7;5
EMP002542;Employee_2542;Male;26;HR;Recruiter;02/05/2019;Active;;Master;Medan;Rp18.584.884,00;Rp15 jt - Rp25 jt;Rp366.378,00;4,75;58;94,69;7,1;3
EMP002543;Employee_2543;Female;48;Operations;Operations Manager;15/03/2024;Active;;Master;Bandung;Rp31.933.916,00;>Rp25 jt;Rp3.892.873,00;3,52;34;93,46;2,3;4
EMP002544;Employee_2544;Female;32;HR;HR Manager;09/04/2020;Active;;High School;Yogyakarta;Rp16.452.666,00;Rp15 jt - Rp25 jt;Rp7.784.417,00;4,36;37;71,47;6,2;3
EMP002545;Employee_2545;Female;28;Customer Service;Customer Support;18/06/2021;Active;;Diploma;Surabaya;Rp20.255.289,00;Rp15 jt - Rp25 jt;Rp3.376.850,00;4,01;42;91,19;5;1
EMP002546;Employee_2546;Female;29;HR;HR Staff;25/03/2021;Resigned;01/12/2025;Bachelor;Bandung;Rp23.794.872,00;Rp15 jt - Rp25 jt;Rp6.132.501,00;4,43;57;86,72;4,7;2
EMP002547;Employee_2547;Male;29;Finance;Financial Analyst;09/11/2018;Active;;Bachelor;Surabaya;Rp25.091.244,00;>Rp25 jt;Rp7.532.699,00;3,85;18;77,4;7,6;3
EMP002548;Employee_2548;Male;34;Operations;Operations Staff;27/11/2018;Active;;Bachelor;Bandung;Rp32.233.632,00;>Rp25 jt;Rp274.459,00;3,28;39;98,91;7,6;4
EMP002549;Employee_2549;Male;37;Logistics;Supply Chain Analyst;14/11/2024;Active;;Master;Yogyakarta;Rp25.096.114,00;>Rp25 jt;Rp3.204.760,00;3,31;54;83,7;1,6;5
EMP002550;Employee_2550;Male;35;Logistics;Supply Chain Analyst;15/07/2022;Active;;Diploma;Bandung;Rp33.888.119,00;>Rp25 jt;Rp9.474.290,00;2,86;60;90,5;3,9;1
EMP002551;Employee_2551;Male;29;Logistics;Warehouse Staff;15/02/2025;Active;;High School;Medan;Rp19.514.461,00;Rp15 jt - Rp25 jt;Rp7.551.217,00;3,05;33;76,96;1,3;3
EMP002552;Employee_2552;Male;48;Logistics;Supply Chain Analyst;06/03/2024;Active;;Master;Bandung;Rp27.154.128,00;>Rp25 jt;Rp2.684.582,00;4,32;2;88,51;2,3;2
EMP002553;Employee_2553;Female;30;Marketing;SEO Specialist;29/01/2018;Active;;Master;Jakarta;Rp9.754.291,00;Rp5 jt - Rp10 jt;Rp9.121.165,00;3,2;7;99,26;8,4;2
EMP002554;Employee_2554;Male;39;Logistics;Warehouse Staff;04/06/2025;Active;;High School;Medan;Rp29.483.583,00;>Rp25 jt;Rp5.947.144,00;3,27;49;87,3;1;3
EMP002555;Employee_2555;Female;33;Finance;Accountant;06/05/2019;Active;;Diploma;Bandung;Rp31.467.422,00;>Rp25 jt;Rp948.721,00;4,96;6;75,71;7,1;5
EMP002556;Employee_2556;Female;26;Sales;Sales Executive;07/05/2024;Active;;Master;Yogyakarta;Rp28.377.172,00;>Rp25 jt;Rp1.733.657,00;4,83;57;98,74;2,1;4
EMP002557;Employee_2557;Female;47;Marketing;SEO Specialist;05/01/2025;Resigned;Missing Resignation Date;High School;Jakarta;Rp13.742.269,00;Rp10 jt - Rp15 jt;Rp4.384.737,00;4,11;15;72,02;1,4;1
EMP002558;Employee_2558;Male;27;HR;HR Manager;23/04/2021;Active;;Bachelor;Bandung;Rp28.160.046,00;>Rp25 jt;Rp8.458.817,00;4,23;41;99,82;5,2;5
EMP002559;Employee_2559;Female;25;Customer Service;Call Center;16/05/2022;Active;;Diploma;Semarang;Rp6.145.875,00;Rp5 jt - Rp10 jt;Rp7.045.339,00;3,5;8;86,24;4,1;2
EMP002560;Employee_2560;Male;35;Marketing;SEO Specialist;26/03/2020;Active;;Diploma;Medan;Rp16.323.710,00;Rp15 jt - Rp25 jt;Rp411.898,00;3,5;14;91;6,2;2
EMP002561;Employee_2561;Male;40;IT;System Admin;20/05/2019;Active;;Diploma;Bandung;Rp33.199.794,00;>Rp25 jt;Rp812.200,00;3,18;9;0;7,1;1
EMP002562;Employee_2562;Male;38;HR;HR Staff;03/11/2024;Active;;Diploma;Semarang;Rp34.818.093,00;>Rp25 jt;Rp9.038.376,00;4,29;41;87,16;1,6;2
EMP002563;Employee_2563;Female;22;IT;Data Analyst;12/05/2018;Active;;Diploma;Semarang;Rp34.619.522,00;>Rp25 jt;Rp3.783.052,00;3,75;57;86,24;8,1;2
EMP002564;Employee_2564;Male;46;HR;HR Staff;08/09/2022;Resigned;20/09/2023;Bachelor;Jakarta;Rp5.166.105,00;Rp5 jt - Rp10 jt;Rp3.143.357,00;0;19;79,01;1;1
EMP002565;Employee_2565;Female;50;HR;Recruiter;15/01/2023;Active;;Bachelor;Bandung;Rp33.027.906,00;>Rp25 jt;Rp4.731.654,00;4,88;55;76,3;3,4;3
EMP002566;Employee_2566;Male;45;Finance;Accountant;28/06/2023;Active;;High School;Bandung;Rp11.123.616,00;Rp10 jt - Rp15 jt;Rp4.743.037,00;4,32;29;98,04;3;1
EMP002567;Employee_2567;Male;35;Customer Service;Customer Support;04/05/2025;Active;;High School;Yogyakarta;Rp31.671.896,00;>Rp25 jt;Rp5.705.381,00;2,6;54;73,42;1,1;1
EMP002568;Employee_2568;Male;30;Logistics;Warehouse Staff;09/05/2024;Active;;Master;Bandung;Rp24.556.990,00;Rp15 jt - Rp25 jt;Rp3.914.812,00;3,5;19;85,75;2,1;2
EMP002569;Employee_2569;Female;40;Customer Service;Customer Support;02/09/2024;Active;;Master;Medan;Rp11.827.815,00;Rp10 jt - Rp15 jt;Rp842.995,00;4,67;38;86,65;1,8;4
EMP002570;Employee_2570;Female;30;IT;Software Engineer;23/03/2021;Active;;Diploma;Semarang;Rp15.852.661,00;Rp15 jt - Rp25 jt;Rp4.456.186,00;4,49;38;74,49;5,2;4
EMP002571;Employee_2571;Female;57;Operations;Operations Manager;23/10/2022;Active;;Bachelor;Yogyakarta;Rp28.017.280,00;>Rp25 jt;Rp8.341.397,00;3,52;30;86,86;3,7;5
EMP002572;Employee_2572;Male;24;Logistics;Supply Chain Analyst;02/07/2024;Active;;Bachelor;Jakarta;Rp28.597.953,00;>Rp25 jt;Rp3.106.577,00;3,42;23;80,08;2;4
EMP002573;Employee_2573;Male;55;Finance;Accountant;07/08/2021;Active;;Diploma;Yogyakarta;Rp34.162.373,00;>Rp25 jt;Rp9.546.931,00;4,66;23;99,16;4,9;4
EMP002574;Employee_2574;Female;34;Marketing;Marketing Executive;07/06/2018;Active;;High School;Yogyakarta;Rp8.699.741,00;Rp5 jt - Rp10 jt;Rp7.282.469,00;4,83;37;80,75;8;2
EMP002575;Employee_2575;Male;42;Finance;Accountant;11/04/2023;Active;;Bachelor;Medan;Rp19.093.193,00;Rp15 jt - Rp25 jt;Rp8.235.365,00;3,34;17;82,34;3,2;3
EMP002576;Employee_2576;Male;46;Marketing;Marketing Executive;02/01/2025;Active;;High School;Medan;Rp33.970.895,00;>Rp25 jt;Rp7.976.960,00;3,32;25;89,25;1,5;5
EMP002577;Employee_2577;Female;41;Logistics;Supply Chain Analyst;20/02/2023;Active;;Diploma;Yogyakarta;Rp14.721.801,00;Rp10 jt - Rp15 jt;Rp6.824.141,00;4,26;45;97,54;3,3;2
EMP002578;Employee_2578;Female;51;Sales;Sales Manager;29/06/2023;Resigned;Missing Resignation Date;Diploma;Semarang;Rp19.722.933,00;Rp15 jt - Rp25 jt;Rp6.327.791,00;4,83;11;81,07;3;2
EMP002579;Employee_2579;Male;34;IT;Data Analyst;09/10/2020;Active;;High School;Surabaya;Rp21.027.709,00;Rp15 jt - Rp25 jt;Rp8.657.365,00;2,73;38;96,99;5,7;2
EMP002580;Employee_2580;Male;42;HR;Recruiter;15/11/2018;Active;;Master;Bandung;Rp28.619.722,00;>Rp25 jt;Rp5.541.128,00;3,9;42;97,02;7,6;4
EMP002581;Employee_2581;Male;23;Customer Service;Customer Support;12/03/2023;Resigned;22/11/2023;Master;Medan;Rp24.643.672,00;Rp15 jt - Rp25 jt;Rp7.214.373,00;3,28;41;89,25;0,7;4
EMP002582;Employee_2582;Female;43;Finance;Financial Analyst;29/04/2022;Active;;Master;Semarang;Rp17.233.443,00;Rp15 jt - Rp25 jt;Rp9.328.039,00;2,5;20;94,57;4,1;4
EMP002583;Employee_2583;Male;52;Finance;Accountant;09/01/2018;Active;;Bachelor;Medan;Rp11.161.420,00;Rp10 jt - Rp15 jt;Rp4.217.295,00;4,37;1;87,27;8,4;4
EMP002584;Employee_2584;Male;51;Sales;Sales Manager;20/11/2021;Active;;High School;Medan;Rp12.641.416,00;Rp10 jt - Rp15 jt;Rp2.580.053,00;2,51;11;75,9;4,6;1
EMP002585;Employee_2585;Male;54;Customer Service;Customer Support;19/06/2021;Active;;High School;Surabaya;Rp15.353.976,00;Rp15 jt - Rp25 jt;Rp9.463.341,00;4,29;12;94,19;5;3
EMP002586;Employee_2586;Male;39;IT;Software Engineer;24/10/2025;Active;;Diploma;Yogyakarta;Rp29.013.097,00;>Rp25 jt;Rp6.368.377,00;4,88;28;71,36;0,6;2
